t,z_s
5.585937500000000000e-01,1.352414255912937893e-04
5.595703125000000000e-01,-5.992466204443125735e-06
5.605468750000000000e-01,-1.472601439491572236e-04
5.615234375000000000e-01,-2.884288649332170324e-04
5.625000000000000000e-01,-4.293659647913785357e-04
5.634765625000000000e-01,-5.699389824418387958e-04
5.644531250000000000e-01,-7.100157848358919525e-04
5.654296875000000000e-01,-8.494646914007991049e-04
5.664062500000000000e-01,-9.881545980587721958e-04
5.673828125000000000e-01,-1.125955100705372525e-03
5.683593750000000000e-01,-1.262736618031132111e-03
5.693359375000000000e-01,-1.398370513570826616e-03
5.703125000000000000e-01,-1.532729216865553979e-03
5.712890625000000000e-01,-1.665686343623609808e-03
5.722656250000000000e-01,-1.797116814767091330e-03
5.732421875000000000e-01,-1.926896974252211231e-03
5.742187500000000000e-01,-2.054904705552457363e-03
5.751953125000000000e-01,-2.181019546694992414e-03
5.761718750000000000e-01,-2.305122803742045735e-03
5.771484375000000000e-01,-2.427097662610519426e-03
5.781250000000000000e-01,-2.546829299124588400e-03
5.791015625000000000e-01,-2.664204987197738364e-03
5.800781250000000000e-01,-2.779114205042447494e-03
5.810546875000000000e-01,-2.891448739307569179e-03
5.820312500000000000e-01,-3.001102787045428679e-03
5.830078125000000000e-01,-3.107973055412680940e-03
5.839843750000000000e-01,-3.211958859011115712e-03
5.849609375000000000e-01,-3.312962214776811378e-03
5.859375000000000000e-01,-3.410887934328347797e-03
5.869140625000000000e-01,-3.505643713687177192e-03
5.878906250000000000e-01,-3.597140220285725831e-03
5.888671875000000000e-01,-3.685291177181347980e-03
5.898437500000000000e-01,-3.770013444396885186e-03
5.908203125000000000e-01,-3.851227097311283633e-03
5.917968750000000000e-01,-3.928855502026499559e-03
5.927734375000000000e-01,-4.002825387639763824e-03
5.937500000000000000e-01,-4.073066915353196205e-03
5.947265625000000000e-01,-4.139513744355716000e-03
5.957031250000000000e-01,-4.202103094415258165e-03
5.966796875000000000e-01,-4.260775805122371182e-03
5.976562500000000000e-01,-4.315476391729447005e-03
5.986328125000000000e-01,-4.366153097533013137e-03
5.996093750000000000e-01,-4.412757942749789483e-03
6.005859375000000000e-01,-4.455246769840487744e-03
6.015625000000000000e-01,-4.493579285238701732e-03
6.025390625000000000e-01,-4.527719097445581480e-03
6.035156250000000000e-01,-4.557633751454440510e-03
6.044921875000000000e-01,-4.583294759472862981e-03
6.054687500000000000e-01,-4.604677627913390282e-03
6.064453125000000000e-01,-4.621761880627349092e-03
6.074218750000000000e-01,-4.634531078359936489e-03
6.083984375000000000e-01,-4.642972834408223490e-03
6.093750000000000000e-01,-4.647078826467305850e-03
6.103515625000000000e-01,-4.646844804653431360e-03
6.113281250000000000e-01,-4.642270595696501231e-03
6.123046875000000000e-01,-4.633360103297981709e-03
6.132812500000000000e-01,-4.620121304653833881e-03
6.142578125000000000e-01,-4.602566243145703000e-03
6.152343750000000000e-01,-4.580711017207195201e-03
6.162109375000000000e-01,-4.554575765375678577e-03
6.171875000000000000e-01,-4.524184647543620826e-03
6.181640625000000000e-01,-4.489565822427070071e-03
6.191406250000000000e-01,-4.450751421272414708e-03
6.201171875000000000e-01,-4.407777517826125604e-03
6.210937500000000000e-01,-4.360684094595678600e-03
6.220703125000000000e-01,-4.309515005433349824e-03
6.230468750000000000e-01,-4.254317934478038868e-03
6.240234375000000000e-01,-4.195144351493694870e-03
6.250000000000000000e-01,-4.132049463646308464e-03
6.259765625000000000e-01,-4.065092163764787506e-03
6.269531250000000000e-01,-3.994334975134341756e-03
6.279296875000000000e-01,-3.919843992874250810e-03
6.289062500000000000e-01,-3.841688821955126579e-03
6.298828125000000000e-01,-3.759942511913908891e-03
6.308593750000000000e-01,-3.674681488327972631e-03
6.318359375000000000e-01,-3.585985481112749333e-03
6.328125000000000000e-01,-3.493937449710261562e-03
6.337890625000000000e-01,-3.398623505238897950e-03
6.347656250000000000e-01,-3.300132829677604289e-03
6.357421875000000000e-01,-3.198557592160464202e-03
6.367187500000000000e-01,-3.093992862460356440e-03
6.376953125000000000e-01,-2.986536521743019586e-03
6.386718750000000000e-01,-2.876289170675427539e-03
6.396484375000000000e-01,-2.763354034974858063e-03
6.406250000000000000e-01,-2.647836868487452727e-03
6.416015625000000000e-01,-2.529845853887388498e-03
6.425781250000000000e-01,-2.409491501090012516e-03
6.435546875000000000e-01,-2.286886543474453935e-03
6.445312500000000000e-01,-2.162145832013274982e-03
6.455078125000000000e-01,-2.035386227408700951e-03
6.464843750000000000e-01,-1.906726490336839355e-03
6.474609375000000000e-01,-1.776287169903078894e-03
6.484375000000000000e-01,-1.644190490413544644e-03
6.494140625000000000e-01,-1.510560236569065103e-03
6.503906250000000000e-01,-1.375521637189594049e-03
6.513671875000000000e-01,-1.239201247578412953e-03
6.523437500000000000e-01,-1.101726830636716881e-03
6.533203125000000000e-01,-9.632272368403642544e-04
6.542968750000000000e-01,-8.238322831916429154e-04
6.552734375000000000e-01,-6.836726312598644453e-04
6.562500000000000000e-01,-5.428796644254624748e-04
6.572265625000000000e-01,-4.015853644430154639e-04
6.582031250000000000e-01,-2.599221874392576874e-04
6.591796875000000000e-01,-1.180229394626738221e-04
6.601562500000000000e-01,2.397934829830510950e-05
6.611328125000000000e-01,1.659515445111748753e-04
6.621093750000000000e-01,3.077605427917682593e-04
6.630859375000000000e-01,4.492733867755791541e-04
6.640625000000000000e-01,5.903573950503961630e-04
6.650390625000000000e-01,7.308802858327717806e-04
6.660156250000000000e-01,8.707103012710929422e-04
6.669921875000000000e-01,1.009716331258369171e-03
6.679687500000000000e-01,1.147768036638314743e-03
6.689453125000000000e-01,1.284735971688872117e-03
6.699218750000000000e-01,1.420491705768001404e-03
6.708984375000000000e-01,1.554907944007348974e-03
6.718750000000000000e-01,1.687858646940301223e-03
6.728515625000000000e-01,1.819219148951932777e-03
6.738281250000000000e-01,1.948866275439465126e-03
6.748046875000000000e-01,2.076678458573062106e-03
6.757812500000000000e-01,2.202535851548105723e-03
6.767578125000000000e-01,2.326320441221513529e-03
6.777343750000000000e-01,2.447916159026176843e-03
6.787109375000000000e-01,2.567208990059218713e-03
6.796875000000000000e-01,2.684087080241484395e-03
6.806640625000000000e-01,2.798440841447495577e-03
6.816406250000000000e-01,2.910163054506999941e-03
6.826171875000000000e-01,3.019148969981255617e-03
6.835937500000000000e-01,3.125296406619278242e-03
6.845703125000000000e-01,3.228505847401456734e-03
6.855468750000000000e-01,3.328680533080219817e-03
6.865234375000000000e-01,3.425726553129779424e-03
6.875000000000000000e-01,3.519552934019417809e-03
6.884765625000000000e-01,3.610071724727301461e-03
6.894531250000000000e-01,3.697198079414397431e-03
6.904296875000000000e-01,3.780850337180736986e-03
6.914062500000000000e-01,3.860950098829016731e-03
6.923828125000000000e-01,3.937422300563337557e-03
6.933593750000000000e-01,4.010195284553768821e-03
6.943359375000000000e-01,4.079200866300363749e-03
6.953125000000000000e-01,4.144374398733267038e-03
6.962890625000000000e-01,4.205654832988623901e-03
6.972656250000000000e-01,4.262984775803120574e-03
6.982421875000000000e-01,4.316310543473170398e-03
6.992187500000000000e-01,4.365582212327986586e-03
7.001953125000000000e-01,4.410753665669060568e-03
7.011718750000000000e-01,4.451782637131888529e-03
7.021484375000000000e-01,4.488630750429148039e-03
7.031250000000000000e-01,4.521263555437937155e-03
7.041015625000000000e-01,4.549650560597115305e-03
7.050781250000000000e-01,4.573765261584262533e-03
7.060546875000000000e-01,4.593585166245270010e-03
7.070312500000000000e-01,4.609091815753086664e-03
7.080078125000000000e-01,4.620270801975719446e-03
7.089843750000000000e-01,4.627111781037112313e-03
7.099609375000000000e-01,4.629608483058140697e-03
7.109375000000000000e-01,4.627758718068531764e-03
7.119140625000000000e-01,4.621564378084119448e-03
7.128906250000000000e-01,4.611031435347469690e-03
7.138671875000000000e-01,4.596169936733485693e-03
7.148437500000000000e-01,4.576993994325239019e-03
7.158203125000000000e-01,4.553521772168852774e-03
7.167968750000000000e-01,4.525775469219871401e-03
7.177734375000000000e-01,4.493781298497116425e-03
7.187500000000000000e-01,4.457569462463604505e-03
7.197265625000000000e-01,4.417174124657649928e-03
7.207031250000000000e-01,4.372633377600796019e-03
7.216796875000000000e-01,4.323989207012719771e-03
7.226562500000000000e-01,4.271287452366733829e-03
7.236328125000000000e-01,4.214577763822943864e-03
7.246093750000000000e-01,4.153913555579521154e-03
7.255859375000000000e-01,4.089351955685935520e-03
7.265625000000000000e-01,4.020953752365294051e-03
7.275390625000000000e-01,3.948783336896241787e-03
7.285156250000000000e-01,3.872908643108091079e-03
7.294921875000000000e-01,3.793401083546046448e-03
7.304687500000000000e-01,3.710335482366516023e-03
7.314453125000000000e-01,3.623790005025575005e-03
7.324218750000000000e-01,3.533846084826666734e-03
7.333984375000000000e-01,3.440588346396572083e-03
7.343750000000000000e-01,3.344104526161575334e-03
7.353515625000000000e-01,3.244485389898566201e-03
7.363281250000000000e-01,3.141824647438576368e-03
7.373046875000000000e-01,3.036218864602919891e-03
7.382812500000000000e-01,2.927767372454711994e-03
7.392578125000000000e-01,2.816572173951064316e-03
7.402343750000000000e-01,2.702737848083701985e-03
7.412109375000000000e-01,2.586371451598100130e-03
7.421875000000000000e-01,2.467582418383527324e-03
7.431640625000000000e-01,2.346482456628563081e-03
7.441406250000000000e-01,2.223185443838761668e-03
7.451171875000000000e-01,2.097807319815146732e-03
7.460937500000000000e-01,1.970465977694133789e-03
7.470703125000000000e-01,1.841281153151304523e-03
7.480468750000000000e-01,1.710374311873182410e-03
7.490234375000000000e-01,1.577868535402786191e-03
7.500000000000000000e-01,1.443888405466269443e-03
7.509765625000000000e-01,1.308559886889381751e-03
7.519531250000000000e-01,1.172010209213811879e-03
7.529296875000000000e-01,1.034367747124698058e-03
7.539062500000000000e-01,8.957618998017071203e-04
7.548828125000000000e-01,7.563229693070971796e-04
7.558593750000000000e-01,6.161820381250836601e-04
7.568359375000000000e-01,4.754708459676270857e-04
7.578125000000000000e-01,3.343216659624513630e-04
7.587890625000000000e-01,1.928671803396814969e-04
7.597656250000000000e-01,5.124035573396195850e-05
7.607421875000000000e-01,-9.042568178072127750e-05
7.617187500000000000e-01,-2.319977718060407985e-04
7.626953125000000000e-01,-3.733428447665341544e-04
7.636718750000000000e-01,-5.143280469713705722e-04
7.646484375000000000e-01,-6.548208654731116568e-04
7.656250000000000000e-01,-7.946892526060911083e-04
7.666015625000000000e-01,-9.338017500873383239e-04
7.675781250000000000e-01,-1.072027612563382750e-03
7.685546875000000000e-01,-1.209236930486795722e-03
7.695312500000000000e-01,-1.345300752206957974e-03
7.705078125000000000e-01,-1.480091205160277007e-03
7.714843750000000000e-01,-1.613481616045926671e-03
7.724609375000000000e-01,-1.745346629874135972e-03
7.734375000000000000e-01,-1.875562327775110111e-03
7.744140625000000000e-01,-2.004006343457835973e-03
7.753906250000000000e-01,-2.130557978209290850e-03
7.763671875000000000e-01,-2.255098314325944698e-03
7.773437500000000000e-01,-2.377510326870922903e-03
7.783203125000000000e-01,-2.497678993651767775e-03
7.792968750000000000e-01,-2.615491403315410319e-03
7.802734375000000000e-01,-2.730836861458733715e-03
7.812500000000000000e-01,-2.843606994654977998e-03
7.822265625000000000e-01,-2.953695852298187860e-03
7.832031250000000000e-01,-3.061000006169966800e-03
7.841796875000000000e-01,-3.165418647634931065e-03
7.851562500000000000e-01,-3.266853682373496368e-03
7.861328125000000000e-01,-3.365209822562936683e-03
7.871093750000000000e-01,-3.460394676420059604e-03
7.880859375000000000e-01,-3.552318835021319506e-03
7.890625000000000000e-01,-3.640895956318751948e-03
7.900390625000000000e-01,-3.726042846272745179e-03
7.910156250000000000e-01,-3.807679537025379039e-03
7.919921875000000000e-01,-3.885729362040843144e-03
7.929687500000000000e-01,-3.960119028142293843e-03
7.939453125000000000e-01,-4.030778684377430213e-03
7.949218750000000000e-01,-4.097641987648054443e-03
7.958984375000000000e-01,-4.160646165041915513e-03
7.968750000000000000e-01,-4.219732072808238948e-03
7.978515625000000000e-01,-4.274844251921510428e-03
7.988281250000000000e-01,-4.325930980181267281e-03
7.998046875000000000e-01,-4.372944320798930959e-03
8.007812500000000000e-01,-4.415840167426006088e-03
8.017578125000000000e-01,-4.454578285581306703e-03
8.027343750000000000e-01,-4.489122350438283331e-03
8.037109375000000000e-01,-4.519439980936915124e-03
8.046875000000000000e-01,-4.545502770188109345e-03
8.056640625000000000e-01,-4.567286312142026898e-03
8.066406250000000000e-01,-4.584770224495261955e-03
8.076171875000000000e-01,-4.597938167815352091e-03
8.085937500000000000e-01,-4.606777860864634186e-03
8.095703125000000000e-01,-4.611281092109052217e-03
8.105468750000000000e-01,-4.611443727401094879e-03
8.115234375000000000e-01,-4.607265713829646579e-03
8.125000000000000000e-01,-4.598751079733141844e-03
8.134765625000000000e-01,-4.585907930876002327e-03
8.144531250000000000e-01,-4.568748442791971572e-03
8.154296875000000000e-01,-4.547288849301537109e-03
8.164062500000000000e-01,-4.521549427214248927e-03
8.173828125000000000e-01,-4.491554477230309990e-03
8.183593750000000000e-01,-4.457332301059413991e-03
8.193359375000000000e-01,-4.418915174778329652e-03
8.203125000000000000e-01,-4.376339318452294840e-03
8.212890625000000000e-01,-4.329644862048782732e-03
8.222656250000000000e-01,-4.278875807675689043e-03
8.232421875000000000e-01,-4.224079988179446632e-03
8.242187500000000000e-01,-4.165309022141995554e-03
8.251953125000000000e-01,-4.102618265318925400e-03
8.261718750000000000e-01,-4.036066758564445245e-03
8.271484375000000000e-01,-3.965717172292148977e-03
8.281250000000000000e-01,-3.891635747523788155e-03
8.291015625000000000e-01,-3.813892233581488503e-03
8.300781250000000000e-01,-3.732559822481986474e-03
8.310546875000000000e-01,-3.647715080094572626e-03
8.320312500000000000e-01,-3.559437874127465654e-03
8.330078125000000000e-01,-3.467811299010328547e-03
8.339843750000000000e-01,-3.372921597743549181e-03
8.349609375000000000e-01,-3.274858080787765649e-03
8.359375000000000000e-01,-3.173713042069893891e-03
8.369140625000000000e-01,-3.069581672184633521e-03
8.378906250000000000e-01,-2.962561968873054109e-03
8.388671875000000000e-01,-2.852754644862433731e-03
8.398437500000000000e-01,-2.740263033153998370e-03
8.408203125000000000e-01,-2.625192989847605941e-03
8.417968750000000000e-01,-2.507652794594745008e-03
8.427734375000000000e-01,-2.387753048773436082e-03
8.437500000000000000e-01,-2.265606571480772730e-03
8.447265625000000000e-01,-2.141328293440890145e-03
8.457031250000000000e-01,-2.015035148928106482e-03
8.466796875000000000e-01,-1.886845965806849051e-03
8.476562500000000000e-01,-1.756881353791750738e-03
8.486328125000000000e-01,-1.625263591032970016e-03
8.496093750000000000e-01,-1.492116509133367555e-03
8.505859375000000000e-01,-1.357565376705643923e-03
8.515625000000000000e-01,-1.221736781578915262e-03
8.525390625000000000e-01,-1.084758511765476037e-03
8.535156250000000000e-01,-9.467594352996595245e-04
8.544921875000000000e-01,-8.078693790617712429e-04
8.554687500000000000e-01,-6.682190067010220684e-04
8.564453125000000000e-01,-5.279396957722345875e-04
8.574218750000000000e-01,-3.871634142018378060e-04
8.583984375000000000e-01,-2.460225961992926636e-04
8.593750000000000000e-01,-1.046500177306148509e-04
8.603515625000000000e-01,3.682132832892909984e-05
8.613281250000000000e-01,1.782583572455731979e-04
8.623046875000000000e-01,3.195280175636817585e-04
8.632812500000000000e-01,4.604974162106070280e-04
8.642578125000000000e-01,6.010339434521543489e-04
8.652343750000000000e-01,7.410053975811753228e-04
8.662109375000000000e-01,8.802801092220596682e-04
8.671875000000000000e-01,1.018727065134258968e-03
8.681640625000000000e-01,1.156216031398445100e-03
8.691406250000000000e-01,1.292617675869488008e-03
8.701171875000000000e-01,1.427803689781126373e-03
